,post_date,industry,count_id_indexed
2080,2020-07-09,Communication,0.7441
2081,2020-07-09,Communication,0.2945
2082,2020-07-09,Construction,0.748
2083,2020-07-09,Energy,0.5851
2084,2020-07-09,Entertainment,0.3867
2085,2020-07-09,Financial Services,0.5384
2086,2020-07-09,Healthcare,0.7216
2087,2020-07-09,Hospitality,0.5151
2088,2020-07-09,Insurance,0.528
2089,2020-07-09,Manufacturing,0.5659
2090,2020-07-09,Mining,0.5193
2091,2020-07-09,Real Estate,0.7338
2092,2020-07-09,Retail,0.8297
2093,2020-07-09,Services,0.7247
2094,2020-07-09,Transportation,0.6487
2095,2020-07-09,Wholesale,0.7429
2096,2020-07-10,Communication,0.7992
2097,2020-07-10,Communication,0.2943
2098,2020-07-10,Construction,0.7826
2099,2020-07-10,Energy,0.6191
2100,2020-07-10,Entertainment,0.4259
2101,2020-07-10,Financial Services,0.5661
2102,2020-07-10,Healthcare,0.7949
2103,2020-07-10,Hospitality,0.5348
2104,2020-07-10,Insurance,0.5737
2105,2020-07-10,Manufacturing,0.6196
2106,2020-07-10,Mining,0.5293
2107,2020-07-10,Real Estate,0.7717
2108,2020-07-10,Retail,0.856
2109,2020-07-10,Services,0.7803
2110,2020-07-10,Transportation,0.7028
2111,2020-07-10,Wholesale,0.784
2112,2020-07-11,Communication,0.8439
2113,2020-07-11,Communication,0.3335
2114,2020-07-11,Construction,0.8305
2115,2020-07-11,Energy,0.6615
2116,2020-07-11,Entertainment,0.4444
2117,2020-07-11,Financial Services,0.5999
2118,2020-07-11,Healthcare,0.8637
2119,2020-07-11,Hospitality,0.5478
2120,2020-07-11,Insurance,0.6233
2121,2020-07-11,Manufacturing,0.6749
2122,2020-07-11,Mining,0.5739
2123,2020-07-11,Real Estate,0.8245
2124,2020-07-11,Retail,0.948
2125,2020-07-11,Services,0.8514
2126,2020-07-11,Transportation,0.7448
2127,2020-07-11,Wholesale,0.8617
2128,2020-07-12,Communication,0.8612
2129,2020-07-12,Communication,0.3528
2130,2020-07-12,Construction,0.8421
2131,2020-07-12,Energy,0.6638
2132,2020-07-12,Entertainment,0.4597
2133,2020-07-12,Financial Services,0.6066
2134,2020-07-12,Healthcare,0.8731
2135,2020-07-12,Hospitality,0.5577
2136,2020-07-12,Insurance,0.6338
2137,2020-07-12,Manufacturing,0.6836
2138,2020-07-12,Mining,0.5696
2139,2020-07-12,Real Estate,0.8418
2140,2020-07-12,Retail,0.965
2141,2020-07-12,Services,0.8748
2142,2020-07-12,Transportation,0.7714
2143,2020-07-12,Wholesale,0.8777
2144,2020-07-13,Communication,0.8735
2145,2020-07-13,Communication,0.3713
2146,2020-07-13,Construction,0.8431
2147,2020-07-13,Energy,0.672
2148,2020-07-13,Entertainment,0.4821
2149,2020-07-13,Financial Services,0.6028
2150,2020-07-13,Healthcare,0.8958
2151,2020-07-13,Hospitality,0.5639
2152,2020-07-13,Insurance,0.6591
2153,2020-07-13,Manufacturing,0.6906
2154,2020-07-13,Mining,0.5778
2155,2020-07-13,Real Estate,0.8457
2156,2020-07-13,Retail,0.9779
2157,2020-07-13,Services,0.8941
2158,2020-07-13,Transportation,0.7817
2159,2020-07-13,Wholesale,0.8999
2160,2020-07-14,Communication,0.894
2161,2020-07-14,Communication,0.3818
2162,2020-07-14,Construction,0.8894
2163,2020-07-14,Energy,0.7171
2164,2020-07-14,Entertainment,0.5034
2165,2020-07-14,Financial Services,0.6008
2166,2020-07-14,Healthcare,0.9456
2167,2020-07-14,Hospitality,0.5798
2168,2020-07-14,Insurance,0.672
2169,2020-07-14,Manufacturing,0.7001
2170,2020-07-14,Mining,0.5748
2171,2020-07-14,Real Estate,0.8721
2172,2020-07-14,Retail,0.9484
2173,2020-07-14,Services,0.9036
2174,2020-07-14,Transportation,0.7962
2175,2020-07-14,Wholesale,0.9205
2176,2020-07-15,Communication,0.8851
2177,2020-07-15,Communication,0.4054
2178,2020-07-15,Construction,0.8945
2179,2020-07-15,Energy,0.7744
2180,2020-07-15,Entertainment,0.5058
2181,2020-07-15,Financial Services,0.5934
2182,2020-07-15,Healthcare,0.9776
2183,2020-07-15,Hospitality,0.5748
2184,2020-07-15,Insurance,0.7153
2185,2020-07-15,Manufacturing,0.7072
2186,2020-07-15,Mining,0.5648
2187,2020-07-15,Real Estate,0.8674
2188,2020-07-15,Retail,0.9286
2189,2020-07-15,Services,0.9081
2190,2020-07-15,Transportation,0.7877
2191,2020-07-15,Wholesale,0.9427
2192,2020-07-16,Communication,0.8923
2193,2020-07-16,Communication,0.402
2194,2020-07-16,Construction,0.8959
2195,2020-07-16,Energy,0.7795
2196,2020-07-16,Entertainment,0.4961
2197,2020-07-16,Financial Services,0.6045
2198,2020-07-16,Healthcare,0.9922
2199,2020-07-16,Hospitality,0.5698
2200,2020-07-16,Insurance,0.7033
2201,2020-07-16,Manufacturing,0.7156
2202,2020-07-16,Mining,0.5787
2203,2020-07-16,Real Estate,0.903
2204,2020-07-16,Retail,0.9431
2205,2020-07-16,Services,0.9113
2206,2020-07-16,Transportation,0.847
2207,2020-07-16,Wholesale,0.945
2208,2020-07-17,Communication,0.8737
2209,2020-07-17,Communication,0.3921
2210,2020-07-17,Construction,0.8858
2211,2020-07-17,Energy,0.769
2212,2020-07-17,Entertainment,0.4815
2213,2020-07-17,Financial Services,0.5997
2214,2020-07-17,Healthcare,0.9832
2215,2020-07-17,Hospitality,0.5729
2216,2020-07-17,Insurance,0.7101
2217,2020-07-17,Manufacturing,0.7078
2218,2020-07-17,Mining,0.5964
2219,2020-07-17,Real Estate,0.8857
2220,2020-07-17,Retail,0.9521
2221,2020-07-17,Services,0.9054
2222,2020-07-17,Transportation,0.8153
2223,2020-07-17,Wholesale,0.9387
2224,2020-07-18,Communication,0.8735
2225,2020-07-18,Communication,0.3774
2226,2020-07-18,Construction,0.8913
2227,2020-07-18,Energy,0.7734
2228,2020-07-18,Entertainment,0.4858
2229,2020-07-18,Financial Services,0.5974
2230,2020-07-18,Healthcare,0.9939
2231,2020-07-18,Hospitality,0.5725
2232,2020-07-18,Insurance,0.7151
2233,2020-07-18,Manufacturing,0.6992
2234,2020-07-18,Mining,0.5739
2235,2020-07-18,Real Estate,0.8832
2236,2020-07-18,Retail,0.9132
2237,2020-07-18,Services,0.9044
2238,2020-07-18,Transportation,0.8592
2239,2020-07-18,Wholesale,0.9277
2240,2020-07-19,Communication,0.8674
2241,2020-07-19,Communication,0.3649
2242,2020-07-19,Construction,0.8943
2243,2020-07-19,Energy,0.7928
2244,2020-07-19,Entertainment,0.4776
2245,2020-07-19,Financial Services,0.6004
2246,2020-07-19,Healthcare,1.0014
2247,2020-07-19,Hospitality,0.5702
2248,2020-07-19,Insurance,0.7085
2249,2020-07-19,Manufacturing,0.6933
2250,2020-07-19,Mining,0.58
2251,2020-07-19,Real Estate,0.881
2252,2020-07-19,Retail,0.92
2253,2020-07-19,Services,0.9005
2254,2020-07-19,Transportation,0.8521
2255,2020-07-19,Wholesale,0.924
2256,2020-07-20,Communication,0.8655
2257,2020-07-20,Communication,0.3456
2258,2020-07-20,Construction,0.8877
2259,2020-07-20,Energy,0.79
2260,2020-07-20,Entertainment,0.4626
2261,2020-07-20,Financial Services,0.5957
2262,2020-07-20,Healthcare,0.9985
2263,2020-07-20,Hospitality,0.5514
2264,2020-07-20,Insurance,0.7036
2265,2020-07-20,Manufacturing,0.7015
2266,2020-07-20,Mining,0.5756
2267,2020-07-20,Real Estate,0.8739
2268,2020-07-20,Retail,0.9144
2269,2020-07-20,Services,0.8841
2270,2020-07-20,Transportation,0.8578
2271,2020-07-20,Wholesale,0.9133
2272,2020-07-21,Communication,0.8657
2273,2020-07-21,Communication,0.3401
2274,2020-07-21,Construction,0.8305
2275,2020-07-21,Energy,0.7822
2276,2020-07-21,Entertainment,0.4555
2277,2020-07-21,Financial Services,0.5912
2278,2020-07-21,Healthcare,0.957
2279,2020-07-21,Hospitality,0.5314
2280,2020-07-21,Insurance,0.7096
2281,2020-07-21,Manufacturing,0.7101
2282,2020-07-21,Mining,0.6017
2283,2020-07-21,Real Estate,0.8728
2284,2020-07-21,Retail,0.9111
2285,2020-07-21,Services,0.8926
2286,2020-07-21,Transportation,0.868
2287,2020-07-21,Wholesale,0.9795
2288,2020-07-22,Communication,0.8625
2289,2020-07-22,Communication,0.3308
2290,2020-07-22,Construction,0.7945
2291,2020-07-22,Energy,0.7395
2292,2020-07-22,Entertainment,0.4689
2293,2020-07-22,Financial Services,0.5877
2294,2020-07-22,Healthcare,0.937
2295,2020-07-22,Hospitality,0.5342
2296,2020-07-22,Insurance,0.6868
2297,2020-07-22,Manufacturing,0.7066
2298,2020-07-22,Mining,0.5999
2299,2020-07-22,Real Estate,0.8487
2300,2020-07-22,Retail,0.933
2301,2020-07-22,Services,0.8804
2302,2020-07-22,Transportation,0.9439
2303,2020-07-22,Wholesale,0.9924
2304,2020-07-23,Communication,0.8719
2305,2020-07-23,Communication,0.363
2306,2020-07-23,Construction,0.8875
2307,2020-07-23,Energy,0.7683
2308,2020-07-23,Entertainment,0.4984
2309,2020-07-23,Financial Services,0.5972
2310,2020-07-23,Healthcare,0.9369
2311,2020-07-23,Hospitality,0.549
2312,2020-07-23,Insurance,0.6934
2313,2020-07-23,Manufacturing,0.708
2314,2020-07-23,Mining,0.6047
2315,2020-07-23,Real Estate,0.8052
2316,2020-07-23,Retail,0.9364
2317,2020-07-23,Services,0.8792
2318,2020-07-23,Transportation,0.904
2319,2020-07-23,Wholesale,1.0054
2320,2020-07-24,Communication,0.8768
2321,2020-07-24,Communication,0.4007
2322,2020-07-24,Construction,0.9556
2323,2020-07-24,Energy,0.7822
2324,2020-07-24,Entertainment,0.5227
2325,2020-07-24,Financial Services,0.607
2326,2020-07-24,Healthcare,0.932
2327,2020-07-24,Hospitality,0.5439
2328,2020-07-24,Insurance,0.72
2329,2020-07-24,Manufacturing,0.7019
2330,2020-07-24,Mining,0.609
2331,2020-07-24,Real Estate,0.8004
2332,2020-07-24,Retail,0.9118
2333,2020-07-24,Services,0.8863
2334,2020-07-24,Transportation,0.9248
2335,2020-07-24,Wholesale,1.0167
2336,2020-07-25,Communication,0.8776
2337,2020-07-25,Communication,0.4118
2338,2020-07-25,Construction,0.9549
2339,2020-07-25,Energy,0.8094
2340,2020-07-25,Entertainment,0.5469
2341,2020-07-25,Financial Services,0.6072
2342,2020-07-25,Healthcare,0.9334
2343,2020-07-25,Hospitality,0.5398
2344,2020-07-25,Insurance,0.7235
2345,2020-07-25,Manufacturing,0.7007
2346,2020-07-25,Mining,0.6181
2347,2020-07-25,Real Estate,0.7937
2348,2020-07-25,Retail,0.8963
2349,2020-07-25,Services,0.8907
2350,2020-07-25,Transportation,0.8702
2351,2020-07-25,Wholesale,1.0136
2352,2020-07-26,Communication,0.8789
2353,2020-07-26,Communication,0.411
2354,2020-07-26,Construction,0.9651
2355,2020-07-26,Energy,0.8012
2356,2020-07-26,Entertainment,0.5416
2357,2020-07-26,Financial Services,0.6077
2358,2020-07-26,Healthcare,0.9322
2359,2020-07-26,Hospitality,0.5426
2360,2020-07-26,Insurance,0.7382
2361,2020-07-26,Manufacturing,0.6982
2362,2020-07-26,Mining,0.6103
2363,2020-07-26,Real Estate,0.7863
2364,2020-07-26,Retail,0.8795
2365,2020-07-26,Services,0.8808
2366,2020-07-26,Transportation,0.8628
2367,2020-07-26,Wholesale,1.0044
2368,2020-07-27,Communication,0.8854
2369,2020-07-27,Communication,0.4134
2370,2020-07-27,Construction,0.9999
2371,2020-07-27,Energy,0.81
2372,2020-07-27,Entertainment,0.5538
2373,2020-07-27,Financial Services,0.6037
2374,2020-07-27,Healthcare,0.9322
2375,2020-07-27,Hospitality,0.5494
2376,2020-07-27,Insurance,0.7183
2377,2020-07-27,Manufacturing,0.6969
2378,2020-07-27,Mining,0.6294
2379,2020-07-27,Real Estate,0.7914
2380,2020-07-27,Retail,0.8865
2381,2020-07-27,Services,0.8909
2382,2020-07-27,Transportation,0.8695
2383,2020-07-27,Wholesale,1.0108
2384,2020-07-28,Communication,0.8776
2385,2020-07-28,Communication,0.415
2386,2020-07-28,Construction,1.0424
2387,2020-07-28,Energy,0.7887
2388,2020-07-28,Entertainment,0.5588
2389,2020-07-28,Financial Services,0.5965
2390,2020-07-28,Healthcare,0.9468
2391,2020-07-28,Hospitality,0.5393
2392,2020-07-28,Insurance,0.7131
2393,2020-07-28,Manufacturing,0.697
2394,2020-07-28,Mining,0.6246
2395,2020-07-28,Real Estate,0.7718
2396,2020-07-28,Retail,0.8756
2397,2020-07-28,Services,0.9025
2398,2020-07-28,Transportation,0.8207
2399,2020-07-28,Wholesale,0.9525
2400,2020-07-29,Communication,0.8789
2401,2020-07-29,Communication,0.4213
2402,2020-07-29,Construction,1.0869
2403,2020-07-29,Energy,0.7795
2404,2020-07-29,Entertainment,0.5609
2405,2020-07-29,Financial Services,0.6213
2406,2020-07-29,Healthcare,0.9616
2407,2020-07-29,Hospitality,0.5354
2408,2020-07-29,Insurance,0.7075
2409,2020-07-29,Manufacturing,0.7032
2410,2020-07-29,Mining,0.6199
2411,2020-07-29,Real Estate,0.8005
2412,2020-07-29,Retail,0.8534
2413,2020-07-29,Services,0.9064
2414,2020-07-29,Transportation,0.7836
2415,2020-07-29,Wholesale,0.9242
2416,2020-07-30,Communication,0.8699
2417,2020-07-30,Communication,0.3911
2418,2020-07-30,Construction,1.0038
2419,2020-07-30,Energy,0.733
2420,2020-07-30,Entertainment,0.5316
2421,2020-07-30,Financial Services,0.6157
2422,2020-07-30,Healthcare,0.9564
2423,2020-07-30,Hospitality,0.5109
2424,2020-07-30,Insurance,0.7232
2425,2020-07-30,Manufacturing,0.7005
2426,2020-07-30,Mining,0.616
2427,2020-07-30,Real Estate,0.7961
2428,2020-07-30,Retail,0.8524
2429,2020-07-30,Services,0.89
2430,2020-07-30,Transportation,0.8311
2431,2020-07-30,Wholesale,0.9094
2432,2020-07-31,Communication,0.8596
2433,2020-07-31,Communication,0.3953
2434,2020-07-31,Construction,0.9546
2435,2020-07-31,Energy,0.7191
2436,2020-07-31,Entertainment,0.5654
2437,2020-07-31,Financial Services,0.5967
2438,2020-07-31,Healthcare,0.9461
2439,2020-07-31,Hospitality,0.5025
2440,2020-07-31,Insurance,0.7035
2441,2020-07-31,Manufacturing,0.7021
2442,2020-07-31,Mining,0.6012
2443,2020-07-31,Real Estate,0.7955
2444,2020-07-31,Retail,0.8493
2445,2020-07-31,Services,0.8703
2446,2020-07-31,Transportation,0.8089
2447,2020-07-31,Wholesale,0.8922
2448,2020-08-01,Communication,0.8767
2449,2020-08-01,Communication,0.4456
2450,2020-08-01,Construction,1.0006
2451,2020-08-01,Energy,0.7283
2452,2020-08-01,Entertainment,0.5501
2453,2020-08-01,Financial Services,0.6011
2454,2020-08-01,Healthcare,0.976
2455,2020-08-01,Hospitality,0.5005
2456,2020-08-01,Insurance,0.7604
2457,2020-08-01,Manufacturing,0.7279
2458,2020-08-01,Mining,0.6095
2459,2020-08-01,Real Estate,0.8388
2460,2020-08-01,Retail,0.8729
2461,2020-08-01,Services,0.9224
2462,2020-08-01,Transportation,0.9506
2463,2020-08-01,Wholesale,0.8833
2464,2020-08-02,Communication,0.8831
2465,2020-08-02,Communication,0.4511
2466,2020-08-02,Construction,0.9959
2467,2020-08-02,Energy,0.7354
2468,2020-08-02,Entertainment,0.5511
2469,2020-08-02,Financial Services,0.599
2470,2020-08-02,Healthcare,0.9872
2471,2020-08-02,Hospitality,0.4978
2472,2020-08-02,Insurance,0.7646
2473,2020-08-02,Manufacturing,0.7472
2474,2020-08-02,Mining,0.609
2475,2020-08-02,Real Estate,0.8412
2476,2020-08-02,Retail,0.877
2477,2020-08-02,Services,0.9391
2478,2020-08-02,Transportation,1.0262
2479,2020-08-02,Wholesale,0.8997
2480,2020-08-03,Communication,0.8835
2481,2020-08-03,Communication,0.4417
2482,2020-08-03,Construction,0.9841
2483,2020-08-03,Energy,0.7195
2484,2020-08-03,Entertainment,0.5406
2485,2020-08-03,Financial Services,0.5922
2486,2020-08-03,Healthcare,0.9982
2487,2020-08-03,Hospitality,0.4892
2488,2020-08-03,Insurance,0.7846
2489,2020-08-03,Manufacturing,0.7389
2490,2020-08-03,Mining,0.5878
2491,2020-08-03,Real Estate,0.8742
2492,2020-08-03,Retail,0.8801
2493,2020-08-03,Services,0.9421
2494,2020-08-03,Transportation,1.0179
2495,2020-08-03,Wholesale,0.9191
2496,2020-08-04,Communication,0.8963
2497,2020-08-04,Communication,0.4542
2498,2020-08-04,Construction,0.9733
2499,2020-08-04,Energy,0.7561
2500,2020-08-04,Entertainment,0.548
2501,2020-08-04,Financial Services,0.5985
2502,2020-08-04,Healthcare,1.0023
2503,2020-08-04,Hospitality,0.4956
2504,2020-08-04,Insurance,0.808
2505,2020-08-04,Manufacturing,0.7318
2506,2020-08-04,Mining,0.5817
2507,2020-08-04,Real Estate,0.8855
2508,2020-08-04,Retail,0.8817
2509,2020-08-04,Services,0.9346
2510,2020-08-04,Transportation,1.0736
2511,2020-08-04,Wholesale,0.9348
2512,2020-08-05,Communication,0.8947
2513,2020-08-05,Communication,0.4433
2514,2020-08-05,Construction,0.9698
2515,2020-08-05,Energy,0.7741
2516,2020-08-05,Entertainment,0.5353
2517,2020-08-05,Financial Services,0.5723
2518,2020-08-05,Healthcare,0.9912
2519,2020-08-05,Hospitality,0.4885
2520,2020-08-05,Insurance,0.8226
2521,2020-08-05,Manufacturing,0.7273
2522,2020-08-05,Mining,0.6168
2523,2020-08-05,Real Estate,0.8715
2524,2020-08-05,Retail,0.9123
2525,2020-08-05,Services,0.9523
2526,2020-08-05,Transportation,1.0496
2527,2020-08-05,Wholesale,0.9401
2528,2020-08-06,Communication,0.9028
2529,2020-08-06,Communication,0.4402
2530,2020-08-06,Construction,1.0158
2531,2020-08-06,Energy,0.7826
2532,2020-08-06,Entertainment,0.5467
2533,2020-08-06,Financial Services,0.5752
2534,2020-08-06,Healthcare,1.0077
2535,2020-08-06,Hospitality,0.504
2536,2020-08-06,Insurance,0.8107
2537,2020-08-06,Manufacturing,0.7344
2538,2020-08-06,Mining,0.6042
2539,2020-08-06,Real Estate,0.8893
2540,2020-08-06,Retail,0.9014
2541,2020-08-06,Services,0.9675
2542,2020-08-06,Transportation,1.0617
2543,2020-08-06,Wholesale,0.9605
2544,2020-08-07,Communication,0.9252
2545,2020-08-07,Communication,0.4198
2546,2020-08-07,Construction,1.0457
2547,2020-08-07,Energy,0.7894
2548,2020-08-07,Entertainment,0.5005
2549,2020-08-07,Financial Services,0.5867
2550,2020-08-07,Healthcare,1.0168
2551,2020-08-07,Hospitality,0.517
2552,2020-08-07,Insurance,0.8639
2553,2020-08-07,Manufacturing,0.7396
2554,2020-08-07,Mining,0.6099
2555,2020-08-07,Real Estate,0.9484
2556,2020-08-07,Retail,0.9466
2557,2020-08-07,Services,0.9928
2558,2020-08-07,Transportation,1.1058
2559,2020-08-07,Wholesale,0.9743
2560,2020-08-08,Communication,0.9345
2561,2020-08-08,Communication,0.3805
2562,2020-08-08,Construction,1.0148
2563,2020-08-08,Energy,0.7544
2564,2020-08-08,Entertainment,0.5092
2565,2020-08-08,Financial Services,0.5963
2566,2020-08-08,Healthcare,0.9863
2567,2020-08-08,Hospitality,0.5278
2568,2020-08-08,Insurance,0.8381
2569,2020-08-08,Manufacturing,0.7231
2570,2020-08-08,Mining,0.6103
2571,2020-08-08,Real Estate,0.9204
2572,2020-08-08,Retail,0.9512
2573,2020-08-08,Services,0.9431
2574,2020-08-08,Transportation,1.0198
2575,2020-08-08,Wholesale,0.989
2576,2020-08-09,Communication,0.9302
2577,2020-08-09,Communication,0.3705
2578,2020-08-09,Construction,1.0045
2579,2020-08-09,Energy,0.7487
2580,2020-08-09,Entertainment,0.5111
2581,2020-08-09,Financial Services,0.5912
2582,2020-08-09,Healthcare,0.9695
2583,2020-08-09,Hospitality,0.5295
2584,2020-08-09,Insurance,0.821
2585,2020-08-09,Manufacturing,0.7098
2586,2020-08-09,Mining,0.6125
2587,2020-08-09,Real Estate,0.9323
2588,2020-08-09,Retail,0.9545
2589,2020-08-09,Services,0.9313
2590,2020-08-09,Transportation,0.947
2591,2020-08-09,Wholesale,0.9808
2592,2020-08-10,Communication,0.8621
2593,2020-08-10,Communication,0.3606
2594,2020-08-10,Construction,0.9379
2595,2020-08-10,Energy,0.7344
2596,2020-08-10,Entertainment,0.475
2597,2020-08-10,Financial Services,0.5322
2598,2020-08-10,Healthcare,0.8912
2599,2020-08-10,Hospitality,0.505
2600,2020-08-10,Insurance,0.7684
2601,2020-08-10,Manufacturing,0.6785
2602,2020-08-10,Mining,0.5748
2603,2020-08-10,Real Estate,0.8535
2604,2020-08-10,Retail,0.8836
2605,2020-08-10,Services,0.8677
2606,2020-08-10,Transportation,0.8911
2607,2020-08-10,Wholesale,0.9022
2608,2020-08-11,Communication,0.8413
2609,2020-08-11,Communication,0.3427
2610,2020-08-11,Construction,0.9343
2611,2020-08-11,Energy,0.6845
2612,2020-08-11,Entertainment,0.4539
2613,2020-08-11,Financial Services,0.5342
2614,2020-08-11,Healthcare,0.8864
2615,2020-08-11,Hospitality,0.505
2616,2020-08-11,Insurance,0.7667
2617,2020-08-11,Manufacturing,0.6772
2618,2020-08-11,Mining,0.5804
2619,2020-08-11,Real Estate,0.8944
2620,2020-08-11,Retail,0.8555
2621,2020-08-11,Services,0.8338
2622,2020-08-11,Transportation,0.8181
2623,2020-08-11,Wholesale,0.8581
2624,2020-08-12,Communication,0.9083
2625,2020-08-12,Communication,0.3815
2626,2020-08-12,Construction,0.9757
2627,2020-08-12,Energy,0.7188
2628,2020-08-12,Entertainment,0.4963
2629,2020-08-12,Financial Services,0.5724
2630,2020-08-12,Healthcare,0.9556
2631,2020-08-12,Hospitality,0.5234
2632,2020-08-12,Insurance,0.789
2633,2020-08-12,Manufacturing,0.7106
2634,2020-08-12,Mining,0.6069
2635,2020-08-12,Real Estate,0.945
2636,2020-08-12,Retail,0.8775
2637,2020-08-12,Services,0.8732
2638,2020-08-12,Transportation,0.9063
2639,2020-08-12,Wholesale,0.9022
2640,2020-08-13,Communication,0.8579
2641,2020-08-13,Communication,0.3705
2642,2020-08-13,Construction,0.9014
2643,2020-08-13,Energy,0.7069
2644,2020-08-13,Entertainment,0.4723
2645,2020-08-13,Financial Services,0.5456
2646,2020-08-13,Healthcare,0.9191
2647,2020-08-13,Hospitality,0.4729
2648,2020-08-13,Insurance,0.7612
2649,2020-08-13,Manufacturing,0.6573
2650,2020-08-13,Mining,0.5709
2651,2020-08-13,Real Estate,0.8764
2652,2020-08-13,Retail,0.8418
2653,2020-08-13,Services,0.8267
2654,2020-08-13,Transportation,0.8441
2655,2020-08-13,Wholesale,0.857
2656,2020-08-14,Communication,1.0781
2657,2020-08-14,Communication,0.4514
2658,2020-08-14,Construction,1.0842
2659,2020-08-14,Energy,0.8273
2660,2020-08-14,Entertainment,0.6257
2661,2020-08-14,Financial Services,0.6648
2662,2020-08-14,Healthcare,1.1199
2663,2020-08-14,Hospitality,0.5793
2664,2020-08-14,Insurance,0.8491
2665,2020-08-14,Manufacturing,0.8378
2666,2020-08-14,Mining,0.6849
2667,2020-08-14,Real Estate,1.0
2668,2020-08-14,Retail,0.9629
2669,2020-08-14,Services,1.0852
2670,2020-08-14,Transportation,0.9611
2671,2020-08-14,Wholesale,1.0267
2672,2020-08-15,Communication,0.9767
2673,2020-08-15,Communication,0.4018
2674,2020-08-15,Construction,0.9959
2675,2020-08-15,Energy,0.7714
2676,2020-08-15,Entertainment,0.5633
2677,2020-08-15,Financial Services,0.598
2678,2020-08-15,Healthcare,1.0422
2679,2020-08-15,Hospitality,0.5208
2680,2020-08-15,Insurance,0.7812
2681,2020-08-15,Manufacturing,0.7775
2682,2020-08-15,Mining,0.6238
2683,2020-08-15,Real Estate,0.934
2684,2020-08-15,Retail,0.8514
2685,2020-08-15,Services,0.9956
2686,2020-08-15,Transportation,0.8545
2687,2020-08-15,Wholesale,0.937
2688,2020-08-16,Communication,0.9452
2689,2020-08-16,Communication,0.4027
2690,2020-08-16,Construction,0.9966
2691,2020-08-16,Energy,0.7466
2692,2020-08-16,Entertainment,0.5485
2693,2020-08-16,Financial Services,0.594
2694,2020-08-16,Healthcare,1.0282
2695,2020-08-16,Hospitality,0.5024
2696,2020-08-16,Insurance,0.7776
2697,2020-08-16,Manufacturing,0.7665
2698,2020-08-16,Mining,0.6177
2699,2020-08-16,Real Estate,0.9103
2700,2020-08-16,Retail,0.8054
2701,2020-08-16,Services,0.9802
2702,2020-08-16,Transportation,0.8216
2703,2020-08-16,Wholesale,0.9135
2704,2020-08-17,Communication,1.0449
2705,2020-08-17,Communication,0.4174
2706,2020-08-17,Construction,1.1082
2707,2020-08-17,Energy,0.7812
2708,2020-08-17,Entertainment,0.5962
2709,2020-08-17,Financial Services,0.67
2710,2020-08-17,Healthcare,1.1711
2711,2020-08-17,Hospitality,0.5368
2712,2020-08-17,Insurance,0.8941
2713,2020-08-17,Manufacturing,0.7913
2714,2020-08-17,Mining,0.6701
2715,2020-08-17,Real Estate,0.9808
2716,2020-08-17,Retail,0.8554
2717,2020-08-17,Services,1.0673
2718,2020-08-17,Transportation,0.9613
2719,2020-08-17,Wholesale,1.041
2720,2020-08-18,Communication,1.1402
2721,2020-08-18,Communication,0.4869
2722,2020-08-18,Construction,1.2626
2723,2020-08-18,Energy,0.847
2724,2020-08-18,Entertainment,0.6653
2725,2020-08-18,Financial Services,0.6943
2726,2020-08-18,Healthcare,1.2156
2727,2020-08-18,Hospitality,0.5583
2728,2020-08-18,Insurance,0.9327
2729,2020-08-18,Manufacturing,0.8568
2730,2020-08-18,Mining,0.7009
2731,2020-08-18,Real Estate,1.0338
2732,2020-08-18,Retail,1.0024
2733,2020-08-18,Services,1.1808
2734,2020-08-18,Transportation,1.0198
2735,2020-08-18,Wholesale,1.1343
2736,2020-08-19,Communication,1.1133
2737,2020-08-19,Communication,0.4556
2738,2020-08-19,Construction,1.2995
2739,2020-08-19,Energy,0.8355
2740,2020-08-19,Entertainment,0.646
2741,2020-08-19,Financial Services,0.685
2742,2020-08-19,Healthcare,1.184
2743,2020-08-19,Hospitality,0.5522
2744,2020-08-19,Insurance,0.9751
2745,2020-08-19,Manufacturing,0.8442
2746,2020-08-19,Mining,0.6745
2747,2020-08-19,Real Estate,0.9963
2748,2020-08-19,Retail,0.9867
2749,2020-08-19,Services,1.1501
2750,2020-08-19,Transportation,1.0078
2751,2020-08-19,Wholesale,1.1093
2752,2020-08-20,Communication,1.1909
2753,2020-08-20,Communication,0.4756
2754,2020-08-20,Construction,1.4108
2755,2020-08-20,Energy,0.8694
2756,2020-08-20,Entertainment,0.6937
2757,2020-08-20,Financial Services,0.7041
2758,2020-08-20,Healthcare,1.2344
2759,2020-08-20,Hospitality,0.5956
2760,2020-08-20,Insurance,1.0126
2761,2020-08-20,Manufacturing,0.908
2762,2020-08-20,Mining,0.7286
2763,2020-08-20,Real Estate,1.0924
2764,2020-08-20,Retail,1.0523
2765,2020-08-20,Services,1.2202
2766,2020-08-20,Transportation,1.0634
2767,2020-08-20,Wholesale,1.1648
2768,2020-08-21,Communication,1.0245
2769,2020-08-21,Communication,0.4329
2770,2020-08-21,Construction,1.3108
2771,2020-08-21,Energy,0.7934
2772,2020-08-21,Entertainment,0.5936
2773,2020-08-21,Financial Services,0.6135
2774,2020-08-21,Healthcare,1.0899
2775,2020-08-21,Hospitality,0.5277
2776,2020-08-21,Insurance,0.9065
2777,2020-08-21,Manufacturing,0.7934
2778,2020-08-21,Mining,0.6636
2779,2020-08-21,Real Estate,0.9711
2780,2020-08-21,Retail,0.9352
2781,2020-08-21,Services,1.0202
