,post_date,job_family,count_id_indexed
4938,2020-11-15,Supply Chain Staff,0.9161
4939,2020-11-15,Unassigned,0.3005
4940,2020-11-16,Unassigned,1.0357
4941,2020-11-16,Customer Service,0.6364
4942,2020-11-16,Entertainment and Recreation,0.4049
4943,2020-11-16,Facilities/Constr,0.6047
4944,2020-11-16,Finance/Insurance,0.7703
4945,2020-11-16,Food & Beverage,0.7137
4946,2020-11-16,Healthcare,0.6687
4947,2020-11-16,Hospitality Staff,0.5743
4948,2020-11-16,Human Resources,0.5186
4949,2020-11-16,IT,0.2683
4950,2020-11-16,Manufacturing/Operations Staff,0.5821
4951,2020-11-16,Marketing/Advertising,0.8435
4952,2020-11-16,Product Management,1.0714
4953,2020-11-16,Retail Staff,0.7449
4954,2020-11-16,Sales,0.6659
4955,2020-11-16,Security,0.7038
4956,2020-11-16,Skilled Trades,0.7452
4957,2020-11-16,Supply Chain Staff,0.8893
4958,2020-11-16,Unassigned,0.2872
4959,2020-11-17,IT,1.0736
4960,2020-11-17,Customer Service,0.651
4961,2020-11-17,Entertainment and Recreation,0.4094
4962,2020-11-17,Facilities/Constr,0.6159
4963,2020-11-17,Finance/Insurance,0.8036
4964,2020-11-17,Food & Beverage,0.7115
4965,2020-11-17,Healthcare,0.6844
4966,2020-11-17,Hospitality Staff,0.5891
4967,2020-11-17,Human Resources,0.5254
4968,2020-11-17,IT,0.2792
4969,2020-11-17,Manufacturing/Operations Staff,0.6065
4970,2020-11-17,Marketing/Advertising,0.8697
4971,2020-11-17,Product Management,1.1059
4972,2020-11-17,Retail Staff,0.7575
4973,2020-11-17,Sales,0.692
4974,2020-11-17,Security,0.7124
4975,2020-11-17,Skilled Trades,0.7724
4976,2020-11-17,Supply Chain Staff,0.9215
4977,2020-11-17,Unassigned,0.2964
4978,2020-11-18,Customer Service,1.0719
4979,2020-11-18,Customer Service,0.6348
4980,2020-11-18,Entertainment and Recreation,0.3983
4981,2020-11-18,Facilities/Constr,0.5886
4982,2020-11-18,Finance/Insurance,0.7903
4983,2020-11-18,Food & Beverage,0.6801
4984,2020-11-18,Healthcare,0.7014
4985,2020-11-18,Hospitality Staff,0.5571
4986,2020-11-18,Human Resources,0.5139
4987,2020-11-18,IT,0.2788
4988,2020-11-18,Manufacturing/Operations Staff,0.5991
4989,2020-11-18,Marketing/Advertising,0.8413
4990,2020-11-18,Product Management,1.0759
4991,2020-11-18,Retail Staff,0.7302
4992,2020-11-18,Sales,0.656
4993,2020-11-18,Security,0.7156
4994,2020-11-18,Skilled Trades,0.7632
4995,2020-11-18,Supply Chain Staff,0.8958
4996,2020-11-18,Unassigned,0.2933
4997,2020-11-19,Unassigned,1.115
4998,2020-11-19,Customer Service,0.6306
4999,2020-11-19,Entertainment and Recreation,0.4021
5000,2020-11-19,Facilities/Constr,0.5989
5001,2020-11-19,Finance/Insurance,0.7871
5002,2020-11-19,Food & Beverage,0.6715
5003,2020-11-19,Healthcare,0.7212
5004,2020-11-19,Hospitality Staff,0.5542
5005,2020-11-19,Human Resources,0.532
5006,2020-11-19,IT,0.2845
5007,2020-11-19,Manufacturing/Operations Staff,0.6277
5008,2020-11-19,Marketing/Advertising,0.8479
5009,2020-11-19,Product Management,1.0862
5010,2020-11-19,Retail Staff,0.723
5011,2020-11-19,Sales,0.6505
5012,2020-11-19,Security,0.735
5013,2020-11-19,Skilled Trades,0.7904
5014,2020-11-19,Supply Chain Staff,0.9051
5015,2020-11-19,Unassigned,0.2977
5016,2020-11-20,Customer Service,1.103
5017,2020-11-20,Customer Service,0.5924
5018,2020-11-20,Entertainment and Recreation,0.3753
5019,2020-11-20,Facilities/Constr,0.5591
5020,2020-11-20,Finance/Insurance,0.7498
5021,2020-11-20,Food & Beverage,0.6268
5022,2020-11-20,Healthcare,0.7369
5023,2020-11-20,Hospitality Staff,0.5111
5024,2020-11-20,Human Resources,0.5102
5025,2020-11-20,IT,0.2741
5026,2020-11-20,Manufacturing/Operations Staff,0.5935
5027,2020-11-20,Marketing/Advertising,0.8006
5028,2020-11-20,Product Management,1.0882
5029,2020-11-20,Retail Staff,0.6743
5030,2020-11-20,Sales,0.6214
5031,2020-11-20,Security,0.6883
5032,2020-11-20,Skilled Trades,0.7642
5033,2020-11-20,Supply Chain Staff,0.8365
5034,2020-11-20,Unassigned,0.2849
5035,2020-11-21,Product Management,1.1652
5036,2020-11-21,Customer Service,0.6033
5037,2020-11-21,Entertainment and Recreation,0.3867
5038,2020-11-21,Facilities/Constr,0.5866
5039,2020-11-21,Finance/Insurance,0.7809
5040,2020-11-21,Food & Beverage,0.6393
5041,2020-11-21,Healthcare,0.7771
5042,2020-11-21,Hospitality Staff,0.5283
5043,2020-11-21,Human Resources,0.5364
5044,2020-11-21,IT,0.2846
5045,2020-11-21,Manufacturing/Operations Staff,0.6223
5046,2020-11-21,Marketing/Advertising,0.8291
5047,2020-11-21,Product Management,1.1189
5048,2020-11-21,Retail Staff,0.6872
5049,2020-11-21,Sales,0.648
5050,2020-11-21,Security,0.7218
5051,2020-11-21,Skilled Trades,0.803
5052,2020-11-21,Supply Chain Staff,0.8592
5053,2020-11-21,Unassigned,0.2964
5054,2020-11-22,Skilled Trades,1.1891
5055,2020-11-22,Customer Service,0.6123
5056,2020-11-22,Entertainment and Recreation,0.3906
5057,2020-11-22,Facilities/Constr,0.5992
5058,2020-11-22,Finance/Insurance,0.7901
5059,2020-11-22,Food & Beverage,0.6516
5060,2020-11-22,Healthcare,0.7855
5061,2020-11-22,Hospitality Staff,0.5404
5062,2020-11-22,Human Resources,0.5449
5063,2020-11-22,IT,0.2872
5064,2020-11-22,Manufacturing/Operations Staff,0.6301
5065,2020-11-22,Marketing/Advertising,0.8423
5066,2020-11-22,Product Management,1.1384
5067,2020-11-22,Retail Staff,0.6966
5068,2020-11-22,Sales,0.6617
5069,2020-11-22,Security,0.7365
5070,2020-11-22,Skilled Trades,0.8197
5071,2020-11-22,Supply Chain Staff,0.8678
5072,2020-11-22,Unassigned,0.3002
5073,2020-11-23,Human Resources,1.2247
5074,2020-11-23,Customer Service,0.6367
5075,2020-11-23,Entertainment and Recreation,0.4096
5076,2020-11-23,Facilities/Constr,0.6361
5077,2020-11-23,Finance/Insurance,0.8311
5078,2020-11-23,Food & Beverage,0.6699
5079,2020-11-23,Healthcare,0.8068
5080,2020-11-23,Hospitality Staff,0.5737
5081,2020-11-23,Human Resources,0.5672
5082,2020-11-23,IT,0.3039
5083,2020-11-23,Manufacturing/Operations Staff,0.6678
5084,2020-11-23,Marketing/Advertising,0.8851
5085,2020-11-23,Product Management,1.1826
5086,2020-11-23,Retail Staff,0.7204
5087,2020-11-23,Sales,0.6984
5088,2020-11-23,Security,0.7642
5089,2020-11-23,Skilled Trades,0.8569
5090,2020-11-23,Supply Chain Staff,0.8986
5091,2020-11-23,Unassigned,0.3129
5092,2020-11-24,Human Resources,1.1998
5093,2020-11-24,Customer Service,0.6195
5094,2020-11-24,Entertainment and Recreation,0.4035
5095,2020-11-24,Facilities/Constr,0.6295
5096,2020-11-24,Finance/Insurance,0.8126
5097,2020-11-24,Food & Beverage,0.6523
5098,2020-11-24,Healthcare,0.7935
5099,2020-11-24,Hospitality Staff,0.562
5100,2020-11-24,Human Resources,0.5543
5101,2020-11-24,IT,0.2983
5102,2020-11-24,Manufacturing/Operations Staff,0.6416
5103,2020-11-24,Marketing/Advertising,0.8567
5104,2020-11-24,Product Management,1.1463
5105,2020-11-24,Retail Staff,0.6981
5106,2020-11-24,Sales,0.6791
5107,2020-11-24,Security,0.7558
5108,2020-11-24,Skilled Trades,0.8392
5109,2020-11-24,Supply Chain Staff,0.8512
5110,2020-11-24,Unassigned,0.3049
5111,2020-11-25,Facilities/Constr,1.1767
5112,2020-11-25,Customer Service,0.6106
5113,2020-11-25,Entertainment and Recreation,0.4023
5114,2020-11-25,Facilities/Constr,0.641
5115,2020-11-25,Finance/Insurance,0.8037
5116,2020-11-25,Food & Beverage,0.648
5117,2020-11-25,Healthcare,0.766
5118,2020-11-25,Hospitality Staff,0.5763
5119,2020-11-25,Human Resources,0.5486
5120,2020-11-25,IT,0.2985
5121,2020-11-25,Manufacturing/Operations Staff,0.6306
5122,2020-11-25,Marketing/Advertising,0.8662
5123,2020-11-25,Product Management,1.1414
5124,2020-11-25,Retail Staff,0.6879
5125,2020-11-25,Sales,0.6872
5126,2020-11-25,Security,0.7563
5127,2020-11-25,Skilled Trades,0.8252
5128,2020-11-25,Supply Chain Staff,0.8244
5129,2020-11-25,Unassigned,0.2988
5130,2020-11-26,Entertainment and Recreation,1.0525
5131,2020-11-26,Customer Service,0.5601
5132,2020-11-26,Entertainment and Recreation,0.3585
5133,2020-11-26,Facilities/Constr,0.5779
5134,2020-11-26,Finance/Insurance,0.7329
5135,2020-11-26,Food & Beverage,0.5955
5136,2020-11-26,Healthcare,0.6883
5137,2020-11-26,Hospitality Staff,0.5346
5138,2020-11-26,Human Resources,0.4938
5139,2020-11-26,IT,0.2711
5140,2020-11-26,Manufacturing/Operations Staff,0.5586
5141,2020-11-26,Marketing/Advertising,0.7781
5142,2020-11-26,Product Management,1.0396
5143,2020-11-26,Retail Staff,0.6276
5144,2020-11-26,Sales,0.63
5145,2020-11-26,Security,0.6854
5146,2020-11-26,Skilled Trades,0.7426
5147,2020-11-26,Supply Chain Staff,0.7468
5148,2020-11-26,Unassigned,0.2682
5149,2020-11-27,Retail Staff,0.8967
5150,2020-11-27,Customer Service,0.486
5151,2020-11-27,Entertainment and Recreation,0.3053
5152,2020-11-27,Facilities/Constr,0.4893
5153,2020-11-27,Finance/Insurance,0.6254
5154,2020-11-27,Food & Beverage,0.5213
5155,2020-11-27,Healthcare,0.5759
5156,2020-11-27,Hospitality Staff,0.4691
5157,2020-11-27,Human Resources,0.4235
5158,2020-11-27,IT,0.2317
5159,2020-11-27,Manufacturing/Operations Staff,0.4734
5160,2020-11-27,Marketing/Advertising,0.6686
5161,2020-11-27,Product Management,0.868
5162,2020-11-27,Retail Staff,0.5506
5163,2020-11-27,Sales,0.5417
5164,2020-11-27,Security,0.5885
5165,2020-11-27,Skilled Trades,0.6319
5166,2020-11-27,Supply Chain Staff,0.6383
5167,2020-11-27,Unassigned,0.2293
5168,2020-11-28,Hospitality Staff,0.733
5169,2020-11-28,Customer Service,0.4226
5170,2020-11-28,Entertainment and Recreation,0.271
5171,2020-11-28,Facilities/Constr,0.4098
5172,2020-11-28,Finance/Insurance,0.5336
5173,2020-11-28,Food & Beverage,0.4671
5174,2020-11-28,Healthcare,0.4706
5175,2020-11-28,Hospitality Staff,0.4041
5176,2020-11-28,Human Resources,0.3458
5177,2020-11-28,IT,0.1935
5178,2020-11-28,Manufacturing/Operations Staff,0.3958
5179,2020-11-28,Marketing/Advertising,0.5654
5180,2020-11-28,Product Management,0.7386
5181,2020-11-28,Retail Staff,0.4861
5182,2020-11-28,Sales,0.4586
5183,2020-11-28,Security,0.489
5184,2020-11-28,Skilled Trades,0.5275
5185,2020-11-28,Supply Chain Staff,0.538
5186,2020-11-28,Unassigned,0.195
5187,2020-11-29,Sales,0.7115
5188,2020-11-29,Customer Service,0.4589
5189,2020-11-29,Entertainment and Recreation,0.3015
5190,2020-11-29,Facilities/Constr,0.4087
5191,2020-11-29,Finance/Insurance,0.5383
5192,2020-11-29,Food & Beverage,0.5546
5193,2020-11-29,Healthcare,0.4624
5194,2020-11-29,Hospitality Staff,0.4302
5195,2020-11-29,Human Resources,0.3435
5196,2020-11-29,IT,0.1916
5197,2020-11-29,Manufacturing/Operations Staff,0.3854
5198,2020-11-29,Marketing/Advertising,0.5948
5199,2020-11-29,Product Management,0.7205
5200,2020-11-29,Retail Staff,0.5434
5201,2020-11-29,Sales,0.4584
5202,2020-11-29,Security,0.469
5203,2020-11-29,Skilled Trades,0.511
5204,2020-11-29,Supply Chain Staff,0.5307
5205,2020-11-29,Unassigned,0.2028
5206,2020-11-30,Supply Chain Staff,0.6965
5207,2020-11-30,Customer Service,0.4565
5208,2020-11-30,Entertainment and Recreation,0.3033
5209,2020-11-30,Facilities/Constr,0.4068
5210,2020-11-30,Finance/Insurance,0.5378
5211,2020-11-30,Food & Beverage,0.551
5212,2020-11-30,Healthcare,0.4589
5213,2020-11-30,Hospitality Staff,0.4243
5214,2020-11-30,Human Resources,0.3428
5215,2020-11-30,IT,0.1901
5216,2020-11-30,Manufacturing/Operations Staff,0.3819
5217,2020-11-30,Marketing/Advertising,0.5985
5218,2020-11-30,Product Management,0.7079
5219,2020-11-30,Retail Staff,0.5389
5220,2020-11-30,Sales,0.4576
5221,2020-11-30,Security,0.4744
5222,2020-11-30,Skilled Trades,0.5023
5223,2020-11-30,Supply Chain Staff,0.4982
5224,2020-11-30,Unassigned,0.2012
5225,2020-12-01,Retail Staff,0.709
5226,2020-12-01,Customer Service,0.4884
5227,2020-12-01,Entertainment and Recreation,0.3189
5228,2020-12-01,Facilities/Constr,0.4201
5229,2020-12-01,Finance/Insurance,0.5678
5230,2020-12-01,Food & Beverage,0.58
5231,2020-12-01,Healthcare,0.4697
5232,2020-12-01,Hospitality Staff,0.418
5233,2020-12-01,Human Resources,0.3645
5234,2020-12-01,IT,0.1972
5235,2020-12-01,Manufacturing/Operations Staff,0.4091
5236,2020-12-01,Marketing/Advertising,0.6273
5237,2020-12-01,Product Management,0.7294
5238,2020-12-01,Retail Staff,0.5638
5239,2020-12-01,Sales,0.4712
5240,2020-12-01,Security,0.5038
5241,2020-12-01,Skilled Trades,0.5236
5242,2020-12-01,Supply Chain Staff,0.545
5243,2020-12-01,Unassigned,0.2086
5244,2020-12-02,Security,0.7519
5245,2020-12-02,Customer Service,0.5082
5246,2020-12-02,Entertainment and Recreation,0.3316
5247,2020-12-02,Facilities/Constr,0.4327
5248,2020-12-02,Finance/Insurance,0.585
5249,2020-12-02,Food & Beverage,0.6034
5250,2020-12-02,Healthcare,0.5014
5251,2020-12-02,Hospitality Staff,0.4204
5252,2020-12-02,Human Resources,0.3877
5253,2020-12-02,IT,0.202
5254,2020-12-02,Manufacturing/Operations Staff,0.4237
5255,2020-12-02,Marketing/Advertising,0.6342
5256,2020-12-02,Product Management,0.7578
5257,2020-12-02,Retail Staff,0.5855
5258,2020-12-02,Sales,0.4783
5259,2020-12-02,Security,0.5051
5260,2020-12-02,Skilled Trades,0.5606
5261,2020-12-02,Supply Chain Staff,0.5835
5262,2020-12-02,Unassigned,0.2179
5263,2020-12-03,Marketing/Advertising,0.8168
5264,2020-12-03,Customer Service,0.5475
5265,2020-12-03,Entertainment and Recreation,0.3632
5266,2020-12-03,Facilities/Constr,0.4822
5267,2020-12-03,Finance/Insurance,0.6564
5268,2020-12-03,Food & Beverage,0.6487
5269,2020-12-03,Healthcare,0.5514
5270,2020-12-03,Hospitality Staff,0.4529
5271,2020-12-03,Human Resources,0.4334
5272,2020-12-03,IT,0.2244
5273,2020-12-03,Manufacturing/Operations Staff,0.4754
5274,2020-12-03,Marketing/Advertising,0.7
5275,2020-12-03,Product Management,0.8363
5276,2020-12-03,Retail Staff,0.6317
5277,2020-12-03,Sales,0.53
5278,2020-12-03,Security,0.5467
5279,2020-12-03,Skilled Trades,0.6159
5280,2020-12-03,Supply Chain Staff,0.6231
5281,2020-12-03,Unassigned,0.2391
5282,2020-12-04,Retail Staff,0.9507
5283,2020-12-04,Customer Service,0.6256
5284,2020-12-04,Entertainment and Recreation,0.4152
5285,2020-12-04,Facilities/Constr,0.5763
5286,2020-12-04,Finance/Insurance,0.7803
5287,2020-12-04,Food & Beverage,0.7249
5288,2020-12-04,Healthcare,0.6327
5289,2020-12-04,Hospitality Staff,0.5318
5290,2020-12-04,Human Resources,0.5079
5291,2020-12-04,IT,0.2702
5292,2020-12-04,Manufacturing/Operations Staff,0.5562
5293,2020-12-04,Marketing/Advertising,0.8344
5294,2020-12-04,Product Management,1.0414
5295,2020-12-04,Retail Staff,0.7176
5296,2020-12-04,Sales,0.6407
5297,2020-12-04,Security,0.652
5298,2020-12-04,Skilled Trades,0.7235
5299,2020-12-04,Supply Chain Staff,0.7043
5300,2020-12-04,Unassigned,0.277
5301,2020-12-05,Entertainment and Recreation,1.046
5302,2020-12-05,Customer Service,0.6607
5303,2020-12-05,Entertainment and Recreation,0.4331
5304,2020-12-05,Facilities/Constr,0.6233
5305,2020-12-05,Finance/Insurance,0.8323
5306,2020-12-05,Food & Beverage,0.7517
5307,2020-12-05,Healthcare,0.7058
5308,2020-12-05,Hospitality Staff,0.5699
5309,2020-12-05,Human Resources,0.5483
5310,2020-12-05,IT,0.2932
5311,2020-12-05,Manufacturing/Operations Staff,0.6032
5312,2020-12-05,Marketing/Advertising,0.8897
5313,2020-12-05,Product Management,1.1154
5314,2020-12-05,Retail Staff,0.7517
5315,2020-12-05,Sales,0.6855
5316,2020-12-05,Security,0.7211
5317,2020-12-05,Skilled Trades,0.7876
5318,2020-12-05,Supply Chain Staff,0.7604
5319,2020-12-05,Unassigned,0.2966
5320,2020-12-06,Security,1.0449
5321,2020-12-06,Customer Service,0.6145
5322,2020-12-06,Entertainment and Recreation,0.3988
5323,2020-12-06,Facilities/Constr,0.6134
5324,2020-12-06,Finance/Insurance,0.817
5325,2020-12-06,Food & Beverage,0.6511
5326,2020-12-06,Healthcare,0.7057
5327,2020-12-06,Hospitality Staff,0.5348
5328,2020-12-06,Human Resources,0.5434
5329,2020-12-06,IT,0.2905
5330,2020-12-06,Manufacturing/Operations Staff,0.6043
5331,2020-12-06,Marketing/Advertising,0.8477
5332,2020-12-06,Product Management,1.1076
5333,2020-12-06,Retail Staff,0.6834
5334,2020-12-06,Sales,0.677
5335,2020-12-06,Security,0.7242
5336,2020-12-06,Skilled Trades,0.7879
5337,2020-12-06,Supply Chain Staff,0.7475
5338,2020-12-06,Unassigned,0.2839
5339,2020-12-07,Entertainment and Recreation,1.0471
5340,2020-12-07,Customer Service,0.6203
5341,2020-12-07,Entertainment and Recreation,0.4009
5342,2020-12-07,Facilities/Constr,0.6138
5343,2020-12-07,Finance/Insurance,0.8345
5344,2020-12-07,Food & Beverage,0.6552
5345,2020-12-07,Healthcare,0.7068
5346,2020-12-07,Hospitality Staff,0.5413
5347,2020-12-07,Human Resources,0.5451
5348,2020-12-07,IT,0.2963
5349,2020-12-07,Manufacturing/Operations Staff,0.6126
5350,2020-12-07,Marketing/Advertising,0.8511
5351,2020-12-07,Product Management,1.1032
5352,2020-12-07,Retail Staff,0.6938
5353,2020-12-07,Sales,0.6912
5354,2020-12-07,Security,0.727
5355,2020-12-07,Skilled Trades,0.7946
5356,2020-12-07,Supply Chain Staff,0.7765
5357,2020-12-07,Unassigned,0.2878
5358,2020-12-08,Unassigned,1.0322
5359,2020-12-08,Customer Service,0.6082
5360,2020-12-08,Entertainment and Recreation,0.3972
5361,2020-12-08,Facilities/Constr,0.6181
5362,2020-12-08,Finance/Insurance,0.8264
5363,2020-12-08,Food & Beverage,0.6485
5364,2020-12-08,Healthcare,0.7119
5365,2020-12-08,Hospitality Staff,0.565
5366,2020-12-08,Human Resources,0.5437
5367,2020-12-08,IT,0.2946
5368,2020-12-08,Manufacturing/Operations Staff,0.614
5369,2020-12-08,Marketing/Advertising,0.8488
5370,2020-12-08,Product Management,1.0519
5371,2020-12-08,Retail Staff,0.6875
5372,2020-12-08,Sales,0.6986
5373,2020-12-08,Security,0.7199
5374,2020-12-08,Skilled Trades,0.7917
5375,2020-12-08,Supply Chain Staff,0.7613
5376,2020-12-08,Unassigned,0.2875
5377,2020-12-09,Skilled Trades,1.0227
5378,2020-12-09,Customer Service,0.6095
5379,2020-12-09,Entertainment and Recreation,0.3895
5380,2020-12-09,Facilities/Constr,0.6138
5381,2020-12-09,Finance/Insurance,0.8211
5382,2020-12-09,Food & Beverage,0.6478
5383,2020-12-09,Healthcare,0.7
5384,2020-12-09,Hospitality Staff,0.5801
5385,2020-12-09,Human Resources,0.5355
5386,2020-12-09,IT,0.299
5387,2020-12-09,Manufacturing/Operations Staff,0.5981
5388,2020-12-09,Marketing/Advertising,0.8615
5389,2020-12-09,Product Management,0.9913
5390,2020-12-09,Retail Staff,0.6895
5391,2020-12-09,Sales,0.7243
5392,2020-12-09,Security,0.7147
5393,2020-12-09,Skilled Trades,0.7723
5394,2020-12-09,Supply Chain Staff,0.7339
5395,2020-12-09,Unassigned,0.2833
5396,2020-12-10,Product Management,1.0307
5397,2020-12-10,Customer Service,0.6163
5398,2020-12-10,Entertainment and Recreation,0.3926
5399,2020-12-10,Facilities/Constr,0.6225
5400,2020-12-10,Finance/Insurance,0.818
5401,2020-12-10,Food & Beverage,0.6468
5402,2020-12-10,Healthcare,0.7038
5403,2020-12-10,Hospitality Staff,0.5847
5404,2020-12-10,Human Resources,0.5335
5405,2020-12-10,IT,0.2986
5406,2020-12-10,Manufacturing/Operations Staff,0.5991
5407,2020-12-10,Marketing/Advertising,0.8622
5408,2020-12-10,Product Management,0.9246
5409,2020-12-10,Retail Staff,0.6858
5410,2020-12-10,Sales,0.7298
5411,2020-12-10,Security,0.7256
5412,2020-12-10,Skilled Trades,0.7761
5413,2020-12-10,Supply Chain Staff,0.7533
5414,2020-12-10,Unassigned,0.2866
5415,2020-12-11,Finance/Insurance,1.0355
5416,2020-12-11,Customer Service,0.6092
5417,2020-12-11,Entertainment and Recreation,0.3881
5418,2020-12-11,Facilities/Constr,0.616
5419,2020-12-11,Finance/Insurance,0.7941
5420,2020-12-11,Food & Beverage,0.6427
5421,2020-12-11,Healthcare,0.7074
5422,2020-12-11,Hospitality Staff,0.5784
5423,2020-12-11,Human Resources,0.5341
5424,2020-12-11,IT,0.2924
5425,2020-12-11,Manufacturing/Operations Staff,0.5928
5426,2020-12-11,Marketing/Advertising,0.841
5427,2020-12-11,Product Management,0.8053
5428,2020-12-11,Retail Staff,0.6746
5429,2020-12-11,Sales,0.7086
5430,2020-12-11,Security,0.7183
5431,2020-12-11,Skilled Trades,0.7684
5432,2020-12-11,Supply Chain Staff,0.7705
5433,2020-12-11,Unassigned,0.285
5434,2020-12-12,Hospitality Staff,1.0154
5435,2020-12-12,Customer Service,0.6022
5436,2020-12-12,Entertainment and Recreation,0.3861
5437,2020-12-12,Facilities/Constr,0.6036
5438,2020-12-12,Finance/Insurance,0.7866
5439,2020-12-12,Food & Beverage,0.6379
5440,2020-12-12,Healthcare,0.6846
5441,2020-12-12,Hospitality Staff,0.5636
5442,2020-12-12,Human Resources,0.5342
5443,2020-12-12,IT,0.2892
5444,2020-12-12,Manufacturing/Operations Staff,0.5844
5445,2020-12-12,Marketing/Advertising,0.8342
5446,2020-12-12,Product Management,0.7767
5447,2020-12-12,Retail Staff,0.6635
5448,2020-12-12,Sales,0.7066
5449,2020-12-12,Security,0.7011
5450,2020-12-12,Skilled Trades,0.7507
5451,2020-12-12,Supply Chain Staff,0.7555
5452,2020-12-12,Unassigned,0.281
5453,2020-12-13,Finance/Insurance,1.0225
5454,2020-12-13,Customer Service,0.6014
5455,2020-12-13,Entertainment and Recreation,0.3885
5456,2020-12-13,Facilities/Constr,0.604
5457,2020-12-13,Finance/Insurance,0.7878
5458,2020-12-13,Food & Beverage,0.6387
5459,2020-12-13,Healthcare,0.6902
5460,2020-12-13,Hospitality Staff,0.5629
5461,2020-12-13,Human Resources,0.536
5462,2020-12-13,IT,0.291
5463,2020-12-13,Manufacturing/Operations Staff,0.5857
5464,2020-12-13,Marketing/Advertising,0.836
5465,2020-12-13,Product Management,0.7717
5466,2020-12-13,Retail Staff,0.6607
5467,2020-12-13,Sales,0.7062
5468,2020-12-13,Security,0.704
5469,2020-12-13,Skilled Trades,0.7523
5470,2020-12-13,Supply Chain Staff,0.7511
5471,2020-12-13,Unassigned,0.2813
5472,2020-12-14,Food & Beverage,1.0288
5473,2020-12-14,Customer Service,0.599
5474,2020-12-14,Entertainment and Recreation,0.3901
5475,2020-12-14,Facilities/Constr,0.6074
5476,2020-12-14,Finance/Insurance,0.7774
5477,2020-12-14,Food & Beverage,0.6398
5478,2020-12-14,Healthcare,0.6975
5479,2020-12-14,Hospitality Staff,0.5649
5480,2020-12-14,Human Resources,0.5419
5481,2020-12-14,IT,0.2884
5482,2020-12-14,Manufacturing/Operations Staff,0.5853
5483,2020-12-14,Marketing/Advertising,0.8345
5484,2020-12-14,Product Management,0.7961
5485,2020-12-14,Retail Staff,0.6522
5486,2020-12-14,Sales,0.696
5487,2020-12-14,Security,0.7072
5488,2020-12-14,Skilled Trades,0.7524
5489,2020-12-14,Supply Chain Staff,0.7497
5490,2020-12-14,Unassigned,0.2791
5491,2020-12-15,Skilled Trades,1.0852
5492,2020-12-15,Customer Service,0.604
5493,2020-12-15,Entertainment and Recreation,0.3868
5494,2020-12-15,Facilities/Constr,0.6043
5495,2020-12-15,Finance/Insurance,0.7756
5496,2020-12-15,Food & Beverage,0.6399
5497,2020-12-15,Healthcare,0.7247
5498,2020-12-15,Hospitality Staff,0.5588
5499,2020-12-15,Human Resources,0.5467
5500,2020-12-15,IT,0.2908
5501,2020-12-15,Manufacturing/Operations Staff,0.5864
5502,2020-12-15,Marketing/Advertising,0.8355
5503,2020-12-15,Product Management,0.8729
5504,2020-12-15,Retail Staff,0.6549
5505,2020-12-15,Sales,0.6921
5506,2020-12-15,Security,0.696
5507,2020-12-15,Skilled Trades,0.7586
5508,2020-12-15,Supply Chain Staff,0.7323
5509,2020-12-15,Unassigned,0.2792
5510,2020-12-16,Supply Chain Staff,1.0579
5511,2020-12-16,Customer Service,0.5871
5512,2020-12-16,Entertainment and Recreation,0.3792
5513,2020-12-16,Facilities/Constr,0.6023
5514,2020-12-16,Finance/Insurance,0.7809
5515,2020-12-16,Food & Beverage,0.6352
5516,2020-12-16,Healthcare,0.7341
5517,2020-12-16,Hospitality Staff,0.5468
5518,2020-12-16,Human Resources,0.5393
5519,2020-12-16,IT,0.2873
5520,2020-12-16,Manufacturing/Operations Staff,0.6013
5521,2020-12-16,Marketing/Advertising,0.8331
5522,2020-12-16,Product Management,0.9371
5523,2020-12-16,Retail Staff,0.6546
5524,2020-12-16,Sales,0.6764
5525,2020-12-16,Security,0.6947
5526,2020-12-16,Skilled Trades,0.7494
5527,2020-12-16,Supply Chain Staff,0.728
5528,2020-12-16,Unassigned,0.2774
5529,2020-12-17,Entertainment and Recreation,1.0124
5530,2020-12-17,Customer Service,0.5619
5531,2020-12-17,Entertainment and Recreation,0.3574
5532,2020-12-17,Facilities/Constr,0.5779
5533,2020-12-17,Finance/Insurance,0.7594
5534,2020-12-17,Food & Beverage,0.6094
5535,2020-12-17,Healthcare,0.7129
5536,2020-12-17,Hospitality Staff,0.5221
5537,2020-12-17,Human Resources,0.5223
5538,2020-12-17,IT,0.2808
5539,2020-12-17,Manufacturing/Operations Staff,0.5864
5540,2020-12-17,Marketing/Advertising,0.8249
5541,2020-12-17,Product Management,0.9512
5542,2020-12-17,Retail Staff,0.6288
5543,2020-12-17,Sales,0.6464
5544,2020-12-17,Security,0.6813
5545,2020-12-17,Skilled Trades,0.7141
5546,2020-12-17,Supply Chain Staff,0.6889
5547,2020-12-17,Unassigned,0.2677
5548,2020-12-18,Marketing/Advertising,0.9789
5549,2020-12-18,Customer Service,0.5469
5550,2020-12-18,Entertainment and Recreation,0.3399
5551,2020-12-18,Facilities/Constr,0.5592
5552,2020-12-18,Finance/Insurance,0.745
5553,2020-12-18,Food & Beverage,0.5839
5554,2020-12-18,Healthcare,0.6889
5555,2020-12-18,Hospitality Staff,0.4998
5556,2020-12-18,Human Resources,0.4881
5557,2020-12-18,IT,0.2732
5558,2020-12-18,Manufacturing/Operations Staff,0.5792
5559,2020-12-18,Marketing/Advertising,0.8156
5560,2020-12-18,Product Management,0.9231
5561,2020-12-18,Retail Staff,0.6072
5562,2020-12-18,Sales,0.6274
